Aplicacion,Fecha,url,Canal_ID,Fecha_ID,Empresa_ID,Aplicacion_ID,Junta_ID,Posicion_ID
126,2026-01-01,https://www.pepsicojobs.com/main/jobs/425274/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f&codes=1-INDEED,2,18,105,121,4,
127,2026-01-01,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000019b7c52127bafbf6a9a9bdcf0e4&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_dbdec45f&cb=1767317312338&jobListingId=1009974382444,4,18,106,122,4,
128,2026-01-02,https://mx.computrabajo.com/trabajo-de-data-en-nuevo-leon#A9001D6BB4827DAC61373E686DCF3405,3,19,107,123,4,
129,2026-01-02,https://mx.indeed.com/jobs?q=data&l=Nuevo+León&from=searchOnDesktopSerp&cf-turnstile-response=0._UacxWcrO4j_taz0gpi2QUGoyltBV2TvfYL-AZ6jsK3foAdK86WR_uCKWN9WYTRRjh5DSvsyooadBkjvM7hW7rHW48cOQyk1hZTp1hmQiDj5nuCoMJOUofDsFqlQmrvm4N7tPtj6y4bTOFnl3BP1oAPPJZbCBMg_Dw94BuiELseywkr8T_d5910OQ0uvj5P4pSt5P2tMqDEfUUZFcDwoU3fWOUmrFzL3TEvaVuAVzw5UHrETbB4v4CYoVo5rlNUdKpxK7qRGrbSyU6eCi01VuUgTkBV_QMejjbd17JzY10hBC-U4KVkaIsVENcPj4_PQumgnTnTialmoOjDPwyExmZJ3MUeY0O33tUdt33yTbJ2gK_QOOPm5x1LlSHACFa408g-3pq0qnTcF6_mS3BtypPpGwyAmJFuzQE_Rv3aiZx9fgbGG4i4dgmBFoRBouVH0uOi_p2gdTEq403IXHF5XHAe2uTZpCzYaVj7c3SSWz5esxZCL1D4w_VKbyaV649HSRU27zqrvVmrpTwDrE7R8pY-C8DW5EGP3GmOeyN_w0lTwuKzhLRKoNcPtm1I7_RJRXnY9hleewSEm1yTggMa0-P8THbzzw2704WpzobeyzCMxzZYLrpkWd9y9WW3zRw5EQMbVGomlzVDqLhKRJi9bcBV9-4LP19D2vl32lG17qrvoriFsaXZLysdF8d1kn2FLaVvhEuvmAPUIQMeLrPeKBN3Duk9jf3Ze1rbmvyuaM_09JRmJG3iHQt4VYtGDF4TmUNwFTmTo5Va6VHvAPiNjpWs9kK9RA7hgW83akc2Y8sTv1-ZtfgGmP6ebPoeb6xSLOX5LH6Xj1eYS5egefuvleQCDHFi4GbnVyhIC3BbcXlmqAwvrUQf2egch5ixcWxTSPJVsbR_P-G7ujDLT0F6fItTbvzkuJFAxQ1vQM5fx0zD17-9gPuga7tiSbBzBBjpwEOH7UGdyPEGf4x8cjhb-5w.8GE2D6X6JOqt30I7ID9R-Q.2d42145adcc860a84cd846509c728536caeabf546eddc116a224c5f58a97fb07&vjk=acf5faa05a4f5cc0&advn=2907488015262814,5,19,58,124,4,
130,2026-01-02,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20897830,6,19,108,125,4,
131,2026-01-02,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20892684,6,19,58,126,4,
132,2026-01-02,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20841207,6,19,109,127,4,
133,2026-01-02,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20839736,6,19,110,128,4,
134,2025-12-05,https://www.occ.com.mx/empleos/de-data-analyst/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20876927,6,7,111,129,4,
135,2025-12-05,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20838200,6,7,112,130,4,
136,2025-12-05,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20880945,6,7,113,131,4,
137,2025-12-05,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20849968,6,7,114,132,4,
138,2025-12-05,https://www.linkedin.com/jobs/collections/top-applicant/?currentJobId=4346823683&origin=FREEMIUM_TAJ_IN_APP_NOTIFICATION,1,7,115,133,4,
139,2025-12-05,https://www.linkedin.com/jobs/collections/top-applicant/?currentJobId=4345697987&origin=FREEMIUM_TAJ_IN_APP_NOTIFICATION,1,7,116,134,4,
141,2026-01-07,https://jobs.lever.co/mcgovern/11b279bb-76df-4a7d-accb-4f6073c7bd4d/thanks,7,20,117,135,5,
142,2026-01-07,https://jobs.lever.co/mcgovern/1bf64f87-7cf5-4fef-97cb-04813474b2d7,7,20,118,136,5,
143,2026-01-07,https://torre.ai/post/Odve3q7w-agerpoint-general-interest?utm_source=web&utm_medium=srh_jobs&utm_campaign=dft&utm_term=dcf1svyet&utm_content=card&t=1767823088933&r=G4LYVWZE,7,20,119,137,5,
144,2026-01-07,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20897830,6,20,48,138,5,
145,2026-01-07,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20906541,6,20,120,139,5,
146,2026-01-07,"https://www.glassdoor.com.mx/job-listing/analista-de-mis-analista-bi-servicios-multiples-especializados-arrgon-sc-JV_KO0,27_KE28,72.htm?jl=1009918418854&cs=1_7e3da767&s=269&t=NS&pos=102&src=GD_JOB_AD&guid=0000019b9a979fa6a9e43fa9c20cae1d&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&jobListingId=1009918418854&ea=1&ao=1136043&vt=w&cb=1767825186886&ctt=1767825192779",4,20,121,140,5,
147,2026-01-08,https://mx.computrabajo.com/empresas/ofertas-de-trabajo-de-sigma-alimentos-corporativo-sa-de-cv-1CDE06E04868C476,3,21,122,141,5,
148,2026-01-08,https://mx.indeed.com/viewjob?from=app-tracker-post_apply-appcard&hl=es&jk=d2c6d9c7fed1e075&tk=1jedapf3bgins800,5,21,123,142,5,
149,2026-01-08,https://www.linkedin.com/jobs/search/?currentJobId=4344454583&keywords=data%20scientist&origin=BLENDED_SEARCH_RESULT_NAVIGATION_JOB_CARD&originToLandingJobPostings=4344454583%2C4330596001%2C4345697987,1,21,124,143,5,
150,2026-01-08,https://www.linkedin.com/jobs/view/4351345463/?eBP=CwEAAAGboQyQRsC8xPrsX0pEjK2lCjuFQGCMDQaBFy55EP-yJdQbjTfesQ97A-pwcp_Eo-67xihjW4lTKN5dUYyuo2SsrziK3ZOIj-iLq1d_CG92GIop15-HqsjxOM25pZRSF7dPsoJ-eEWdyMi-ssNXZEOuAu-MK_2brH4Nw0ImaY0T7P6x8PnDs8oYUhKKP4cKypumD_1p7nZWJpo2izvhf1FEIyzvjg-Tg95KvnJuYY31iMGF56NhBctxu7wWSAEsMCYD6eqTT7oiokyDPfPrtTgVyhumFb9ZSyFNvi6x4wzAHZe4fb9RLiXz3bFkZHPke_oAVB9vSfZGTCLvGLurR69CTFjX9YSMXPREoA1-fykDJwMswC1QksyYQu1AIgFEfO6VnkuHkjAalcsZLt0tlHjOBJkyXWktWqwpGogzO2pyfEoV4IazpTVpqQSq1tErxhqaQCE-HPpBEKm8pMC8bKP-04jy1aPA9AB5i1w2XKXIljPKWa0D3jFAKrmS5rvs2XsCqBUwQa0prd2TEOXEoiddgTo7LA&refId=PQHJnClWB4ZxrqfTcPOBgw%3D%3D&trackingId=xp%2FH8Pa2ZJepdhK4SATTpw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3B3yGnENXIRxauAy4msAyzQQ%3D%3D&lici=xp%2FH8Pa2ZJepdhK4SATTpw%3D%3D,1,21,48,144,5,
151,2026-01-08,https://www.linkedin.com/jobs/view/4343277795/?alternateChannel=search&eBP=CwEAAAGboSD_wZuMaVuzt3rdVycQMhGvXLyLx8MCvxl1rc7GzsRgOTSlZPS5KtmG5V0RhVK3ydjDsBIXrZtChezbyRskrJTFYput2ElQkp9EWvBs_BuUDJritTM35Iyp2nA8BbJr0kjOIyWqftUSFnCAYc9VGEqgT9Ny1k4QHJjz4yigQgJfFFGJ0AZfWGiKn2Vk1EAN_M7ritrosy8J8zv_QlGYOqiR9zKBzoAonETECrR103D4yExiP8aMORalYLhYKFGZtYGd4QMUYYzxwAYVYhPpabnYvg7TqQrL5OZOhc-eepN0oXhS35OR9haAiIb0krBgorUznt0wyMSbLGKM5M6KG6LeT2jv7eY7yDV_V-hHW5zdFeLNEidf_Kw5NRAvvWynly3sSlzxRgA6rxjmQCUT7WujqvJn3OvaVQgEsSsdK1eku91j06uP5Idf317NDh6I9pdebz9VPIfhuMSQE0sZxkPVbVIBW5cVqXw&refId=Ko%2Fun7yAmY%2Bq41jXMcrmIw%3D%3D&trackingId=LEWgg9sfWVzbgsxFtZPYIw%3D%3D&trk=d_flagship3_postapply_default_confirmation&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BN0gPOHTeS6KZjPzOYKatlg%3D%3D,1,21,125,145,5,
152,2026-01-11,https://app.usebraintrust.com/jobs/16373,2,22,80,146,5,
153,2026-01-11,https://torre.ai/post/PW9Okg1d,7,22,126,147,5,
154,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000019bbe4b5123a9fc7caa08f61334&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_404900aa&cb=1768424165912&jobListingId=1009985644520,4,23,127,148,5,
155,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=108&ao=1136043&s=58&guid=0000019bbe56328da0701a6a7a7097e2&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_96667ca6&cb=1768424879046&jobListingId=1009985461876,4,23,128,149,5,
156,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=0000019bbe56328da0701a6a7a7097e2&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_988205b3&cb=1768424879046&jobListingId=1009993493475,4,23,129,150,5,
157,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=0000019bbe6268c892b822f3d0cfd9ca&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_149ba71a&cb=1768425679326&jobListingId=1009935187193,4,23,130,151,5,
158,2026-01-14,https://hireline.io/mx/empleos/junior-etl-developer-remoto/113016,2,23,131,152,5,
159,2026-01-15,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000019bc28db6cfab703be89b93fb34&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_9010aad6&cb=1768495626303&jobListingId=1009985571482,4,24,132,153,5,
160,2026-01-15,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000019bc28db6cfab703be89b93fb34&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_9010aad6&cb=1768495626303&jobListingId=1009985571482,4,24,133,154,5,
161,2026-01-15,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000019bc2992ff8ad646094b1801ffa&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_fa395c36&cb=1768496378369&jobListingId=1009996509572,4,24,134,155,5,
162,2026-01-15,https://careers.femsa.com/FemsaSalud/job/Monterrey-ANALISTA-REPLENISHMENT-%28ABASTO%29/1329220062/,2,24,135,156,5,
163,2026-01-15,https://careers.femsa.com/OXXO/job/Monterrey%2C-Nuevo-Le%C3%B3n%2C-M%C3%A9xico-ANALISTA-OPERACI%C3%93N-PLANOGRAMAS/1328468562/,2,24,136,157,5,
164,2026-01-15,https://www.linkedin.com/jobs/view/4346232213/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=1jnV%2BQx1g37K1MVPAAhHwQ%3D%3D&trackingId=f06c9i%2Fws0TIY15HZRET1w%3D%3D&trk=flagship3_jobs_discovery_jymbii&lipi=urn%3Ali%3Apage%3Ad_flagship3_jobs_discovery_jymbii%3Bo8eLsC7oR9%2B9TVbGoIai5Q%3D%3D&lici=f06c9i%2Fws0TIY15HZRET1w%3D%3D,1,24,95,158,5,
165,2026-01-15,https://job-boards.greenhouse.io/launchpadtechnologiesinc/jobs/4619191006?gh_src=68a768c26us,2,24,137,159,5,
166,2026-01-15,https://career19.sapsf.com/portalcareer?company=centrodese&correlation_Id=5871273019&lang=es_MX&clientId=jobs2web&socialApply=false&career_ns=&site=&jobPipeline=RCM+Redirect&navBarLevel=MY_PROFILE&isInternalUser=false&showAlertCreated=false&_s.crb=vpWq%252bohJ80pAxnY67kUERmoZf%252b9v8xH%252fxKDltzPCWxw%253d,2,24,138,160,5,
167,2026-01-15,https://growrk.factorialhr.com/job_posting/purchases-analyst-jr-277405,2,24,139,161,5,
168,2026-01-16,https://www.linkedin.com/jobs/view/4360726988,1,25,140,162,5,
169,2026-01-19,https://mx.indeed.com/rc/clk?jk=dd9bdbe32f3d3479&from=hp&tk=1jfc2sd21gnri805&bb=yBgDgmHME_1-7P41yJ7DP4p2Rg4YOb6_N9D6ppD3hCkkF1iYO_t0SNU4pfi5SwjoyQLq_tDozaSAMw5DqYYY5U-GPj9A9SbMYzIPLt74of_7YNhs2_x2KTFueV1oUwHLLpK75s4-878%3D&xkcb=SoDV67M3osN-dGy6A50PbzkdCdPP,5,26,141,163,5,
170,2026-01-19,https://mx.indeed.com/rc/clk?jk=dee53954eb622ffe&from=hp&tk=1jfc3apfjg1j5800&bb=5zKGJLQZGJQb8A9hTd1RLh1KMbN-xjGR7WvhPDBAQUtH4yP2yuOtJSBwKDSVAVkFY2Yda4fufF7wbeBuWh3M-dr4FpL_3uOA5vIDjA7f7N5MvbQlron_mjqYpMvycCOPM5VuC01wrQbFbhIWifmnEw%3D%3D&xkcb=SoDs67M3osOk5zyWiB0KbzkdCdPP,5,26,142,164,5,
171,2026-01-19,https://mx.indeed.com/rc/clk?jk=36d04f065a4d85b4&from=hp&tk=1jfc406vkgnja800&bb=8GxNxjcpEaYwheLIrgLaAYK9lg6DXdHvTx4FbjstMGFxoIVDNnArp6Xi-LF1EXQNK2Iw26uv5-qO1_TmC_rft0cDRHbpEIJEbZLKYiWBW085u6h_iRMAL7m5-Vkmbrl5o31Wm-DqVks%3D&xkcb=SoCc67M3osAPMPy6j50LbzkdCdPP,5,26,143,165,5,
172,2026-01-20,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=103&ao=1136043&s=58&guid=0000019bd9e75ecb92c70b31bf466401&src=GD_JOB_AD&t=SR&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_7fa56baf&cb=1768887378012&jobListingId=1009888442682&jrtk=5-yul1-0-1jfcuenplj0ot801-9650d41a7490599a,4,27,144,166,5,
173,2026-01-20,https://www.linkedin.com/jobs/view/4360836619/?trk=flagship3_job_home_savedjobs&refId=a45c69e0-956c-47d0-afe2-7d72a50a588b&trackingId=mRTI1sgAS8eHFLg4h2zvTQ%3D%3D,1,27,145,167,5,
174,2026-01-20,https://www.linkedin.com/jobs/view/4312877556/?trk=flagship3_job_home_savedjobs&refId=a45c69e0-956c-47d0-afe2-7d72a50a588b&trackingId=V8xWFXtYREO24id1IwPw7w%3D%3D,1,27,76,168,5,
175,2026-01-22,,1,28,146,169,5,
176,2026-01-23,https://jobs.thermofisher.com/global/en/job/R-01330643/Argus-Database-Programmer-Analyst,2,29,40,170,5,
177,2026-01-23,https://mx.indeed.com/rc/clk?jk=290262b9a0fb756d&bb=xuwbVVlpCpqmVq0ucmU5c3C_HGviE4ymUDVGSPdje4XgAKyMuSIV93FTzPe9aynTTlyGPJw3-KIaI5ZHrtdfR3TtiDTbuiDahC8tO_WrzOvx8wORj81UHs5lM4sSJMlLW7yDNR8OFDfMZmKseLRblg%3D%3D&xkcb=SoBL67M3o5UhXjAREL0KbzkdCdPP&fccid=fb75933edd65f432&vjs=3,5,29,127,171,5,
178,2026-01-23,https://mx.indeed.com/rc/clk?jk=9c6e32e475fe28a0&bb=kF4s4TtQM_zy58i3k_lFEN_a4B5rsFPBFA3Z4LTninvYxWkub-zYMHJZ628g2jaUMOYH1htEMHdYL8jnRdXlQ2chiFDrOKqUvNUhiaqgjqcAg8d6N_kxMSFpFhfrM5ha2kFsh4jGXAwBuAEBYuTVLFkMWFBk03kz&xkcb=SoBD67M3o7iA9oy7SB0LbzkdCdPP&fccid=12e17ece3aa8f9b9&vjs=3,5,29,147,172,5,
179,2026-01-26,https://mx.computrabajo.com/trabajo-de-analyst-en-nuevo-leon?p=3#43AD62F680C918A861373E686DCF3405,3,30,148,173,5,
180,2026-01-26,https://mx.computrabajo.com/trabajo-de-analyst-en-nuevo-leon?p=6#ADE7E51DDABB625461373E686DCF3405,3,30,149,174,5,
181,2025-12-05,https://mx.computrabajo.com/trabajo-de-analyst-en-nuevo-leon?p=6#30A97BEC63BE9E6161373E686DCF3405,3,7,150,175,5,
182,2026-01-26,https://mx.computrabajo.com/trabajo-de-analyst-en-nuevo-leon?p=7#3FDA614F1A52640D61373E686DCF3405,3,30,151,176,5,
183,2026-01-26,https://mx.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CXEclFGNehXBOhk_zy4WAFIOBhNWc6ulQVIP-YrPE5xs6fPXz_930ln-0lmPZ2e700K2ZmcObLeUPuWMVpi1G8plttJqcDjBzgE5gafrpCpUh3PNBkx8ZQ3-YaCwi-6SE2JFjQopZ_PkphkJ3oKxgIV4xhmLuM4m2nF_AMvtgXA87LcrLmmHHSUtJDBmuk5_9nARdIfTJOdWjxz9lfIyxFMnvSof-WVSTel2Eiuqg85xyP5RFQLCWUOZ4QqIhvOZJ3FG_lyj8L08RHDkgyMet6O4rWBBGLjDvkAFY3J8V-V3wcuRzB8lK9_1zLbbKcElA0pcxmqQnd5aPWQ70S3kIGCw2RjWpVZ3IH9K1oP78uB-cVBKckj48oCjBesTq9r9ShkkVMEQdX33Ds5VteOVGYuq9YfMirjM7m66ZQqStGCBWjRL9sBN_j2xmcX_vLSRx29crr6Z4WEJOUXe_Oby79TFpo-C7o4aDXjwiSWnc9XO1Lq2han_u7SIu5epBHI_s4EFMmZD8nGH6-szi-PHvdZ8Bx59d3J3xb3GXiFDqLzxyud3wHoKTYf7Uo9q5FUrze4AU6IPIfNvJbukZ3ppc7TG9rouXg7G4Gbw-yAZeSMNbvlqw0_rq6l0AMK52AVyVC3XZ94Dhe-BUjwQ8DJOj_VZ_uEE90DBLkdUjr3aSQKHIW4PYNG-cQH6GlYV3dq2gOwpVg-I9DVAgjdg2LJ9HcxE1ZOtTe7FtKuUC07epb08syER8-2jic&xkcb=SoBm6_M3o9hCXsS7oZ0JbzkdCdPP&camk=UoKtGZLa3XJawPUmeTxq9g==&p=0&fvj=0&vjs=3&tk=1jftkjbvh22a501d&jsa=9044&oc=1&sal=1,5,30,152,177,5,
184,2026-01-26,https://mx.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClcgQ4W7j8DkpXpFV66VvtB1djyGmIpvEMaY216OdDmLeDLUqrhSkhcC0gS5uIaumlSQyWgzpJgoNy2AzVlcdawhwGJ9rjOZ1zRgIoei6BzBSVg3k5q8RiyHjv-TLYRHqVVBHE4b_MIabsyrr3WwR7E09rZIASv7rtmLByeXe5lSgsZKP27cfu0BxfjEgf2a6KRcgzOc3i_6hwU4Y4hyk5TmB8o-N6KD9P46UrcpKUimZsVVewyqRhe6dP-q_5EZuaeiMfN8UBQU7G2x-D1afI7gov0_sjh2WyT3WqU_1e_JLTSKLsHlwcn94M0Ajj3maknyYQ4GVjpVjO4ki-11Sv9Agxe-X_1igHC0W-oVDfBv1O2OHp0zq-lid6iCF45Kcc3mu9XvgIdm8NKp2rfZASNU2BghOatZBp7bVXhRQgwmRCCM0Qgo1n7H0WQY5ePEldh3D7xRVF2I-a0gQJJ7s98uHa4sXrdE3hr9E1IMXDyV6mHyvVpgq4o27mBkfwQcZyQTgBwIG84ZcGnUegDq204l5xZo2b7HPCCjrpdcpwwi2Xc6W9HRRU8C-KuBUslkvtRnEISxvZ6tRmtUDUIINTRl-Hc3h02u6s4hqzrK92RY9drpmApFVwYosqbBrWC267X5ndymehgsCj-LyjOcJzV4YmZC3Zx20P6f9KdLI3Pos5L0XESby9gVp-tls4oyjZckxu-JYxIKNcpkWppnxXYznA_u9G5sc=&xkcb=SoDo6_M3o9hCXsS7oZ0ObzkdCdPP&camk=UoKtGZLa3XKiJ64lQLBm6Q==&p=3&fvj=0&vjs=3&tk=1jftkjbvh22a501d&jsa=9044&oc=1&sal=0,5,30,153,178,5,
185,2026-01-26,https://mx.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BR4t6t7Q72Y880e5PB-R-7iFE_VzqfmHhAYGEKehXrIAmq0vip2Rg0FISprJxHj6sqY2xqaH97bAsdPlYXfbBHp5vNDvtHwa3lu3Z2CqSwpRoq5k8E0X98t9yONULpSqbf5ILpc0tUFL0L8zGxC-KHppI-sDzNUV3OIy0LSevjfb-voQ9EVaEDaCD_tZ4acixZRVPj2WxLuZqUxrvSWHdV40TigLthpNIcXYJ3-mUQP6DuzJ5GN_LPRHljiMPNIzwm7w_BwOyShISyTd4bGyiAkVQVloFjI5dfTA2b2hw8UTMeg3Mr3Rj8Z4ciOO_7j52BMxQCyhMBHj-FsKuSkAqep2kn65CR32hRuy9Air58iwSYoahM_EAONO_207Ohwh3VU4OH_MfEPE7t4yuRIa1vGVqVMQ842kOXbwnxg2sk29P9O7iXHRLCjpwwroEHwRjMaC-bZSSUAiUUNwcKC6jlOaIlxOfQBOd36L5iPIGPtZUjRXhkwGtvQgvCcahyghZbkNMVc_8Fw7yd-nLlE5Z255Y3iWkUsiTwik73J3BeSKT3bJKRfdif7dnOPjAcjf9iC3RXzOS3GmH0PnXJLWbipplAk5931s2nZjFkh6fkMAkYmdqAZNzA1O1ZeCcccO92FqWUXbBlnxZtSyKDVr8hN_bWWlMAStzNrcFqhPl9Y-bwxdx0mJe2CAnfJNgkT4Q=&xkcb=SoCB6_M3o9iB7PSNwZ0LbzkdCdPP&camk=4HOcmqOLYrCsyF3Fd-iqLQ==&p=0&fvj=0&vjs=3&tk=1jftl3hi4g1bl800&jsa=9047&oc=1&sal=1,5,30,154,179,5,
186,2026-01-26,https://mx.indeed.com/rc/clk?jk=bd1f206b9982cd7d&bb=ZKdMCPzNP7G_12PSCauqa-CwkT11FchOlR2eFIT-Cjl83mC0yRcWo7ukVy5LqqAjMO_QQ1lfI-59uqwG4G3xBpwl0tCLWVEQw3rPf_M38_GnB3KfMM8h1W1zJfCWu3TgfZnECfTATpE%3D&xkcb=SoBM67M3o9imzUgRJj0MbzkdCdPP&fccid=1ec63702bf975354&cmp=BH&ti=Data+analyst&vjs=3,5,30,155,180,5,
187,2026-01-26,https://mx.indeed.com/rc/clk?jk=1bb47170445c794b&bb=ZKdMCPzNP7G_12PSCauqayB77ycXIX3q6BYwlKmBiZpIzwnOQS31juBMmggBKluuJuesn96waVpPAxGBh18SCVLSoDjmNxKaM0eghK2EKVfQFC4mZwFlroIm6ffkHWjLcOc1Q_ULYGM%3D&xkcb=SoCM67M3o9imzUgRJj0BbzkdCdPP&fccid=9d3fc2c7bbc80ecb&vjs=3,5,30,156,181,5,
188,2026-01-26,https://mx.indeed.com/rc/clk?jk=4814528091db118c&bb=ZKdMCPzNP7G_12PSCauqa_e_83MxP-4U_GQ49jGhB4n7fJkoGx9z_vOb6IeR38mfWU4S3iRw_1V5sAjo9Ni4n4S7wygaMxJlhDVKhtJZhp0-K_XgLu95a72ybfenlEgnUSh4WpeOa2A%3D&xkcb=SoA467M3o9imzUgRJj0AbzkdCdPP&fccid=b325c6ab415e8b59&cmp=Consultor%25C3%25ADa-yoSoy&ti=Consultor+de+datos&vjs=3,5,30,157,182,5,
189,2026-01-26,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=121&ao=1110586&s=58&guid=0000019bfab55a2fad8f1ac925811946&src=GD_JOB_AD&t=SR&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_0bdfbddf&cb=1769437748282&jobListingId=1010006266511&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1jftbamk8g36f807-89a29c5acebc1a34---6NYlbfkN0BWodiXmLCxZq_tdbZ87K1jcbuHXIAWSbRyjP_Ca0HcsJb98F_EqlJFKmJd85yuGBkMLn8fAeBpZa6pX8Orx5Cz3IE_IKSiZRO3nxt5CPNe4om0joYbkVelpFUDyDlL-TiBBwfFgD4UqcCIh4j82x5paRr7FPg1fMh_mdQ4GSrDkKfwYheCmm7pMcxcaBC9beycX5rRqk4xMhVJLWd0jBxf87-kUxaKxQGJGUbvY4u9Otp5CAbnAyMrPpfpkk-l9M9bXw4OPKoWodpBHzltoY2WRM7-Tbk5bLjsTC3C4OYTorPSAJu8QoWe8uQmaAa35v40wvLL_7qypM1-CfNTXGvczXweW3KVwE5lYUDIQ3grIOfcBKPQdgeBs0W6D2w_2RmS3huBHFx9JkSEn5segpLHfaegWL4tJuXqox8u39Q5SIQhh3Hegjk5odNuwrN5VrUN-4I-XFVRi-pai3ZP-2tYsG00ieNXGXMDKvR5cTt1rX1A-wQnv9_SBX5qkuIaieVSI7voIsqIku4sRJPKuRj4b70bNSKODY1EvyATdo5RvVaz9KIPNbeIsDg9Y3lfO9ynmmG1UXrgS40JLhmxsCAR_I2LA1h9q_IVCJDtfeWkD_YclgAIdhEwCyEp6sLNwxnn7HXxkw45RXPUhSgV1jpe3lHL3dbZ3Wt2iYupLta6YssGwl8LIEOLz27hDuRo_6dJgb8qwBbux3ZWnrtT4Cw1UefKtx2WWMJyUd64Y6sEALrEajzKNdBY37szH3sQcqbnauLy00gdtVsJF5ZMACFfST1D5-_6oKA%3D,4,30,158,183,5,
190,2026-01-26,https://torre.ai/post/Vrog6PDr-interactive-media-data-analyst-3?utm_source=web&utm_medium=srh_jobs&utm_campaign=dft&utm_term=ija8l9fde&utm_content=card,7,30,159,184,5,
191,2026-01-26,https://jobs.lever.co/maverickx/c6694466-e347-42fe-acec-f134a6f6ef37,2,30,160,185,5,
192,2026-01-27,https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=4366213567&distance=25&f_TPR=a1769448365-&geoId=103644278&keywords=Clinical%20Data%20Analyst&origin=JOB_ALERT_IN_APP_NOTIFICATION&originToLandingJobPostings=4366213567%2C4365995194%2C4356170690%2C4354150217%2C4366245171%2C4355956372&savedSearchId=7701257730&sortBy=R,1,31,161,186,5,
