Aplicacion,Fecha,url,Canal_ID,Fecha_ID,Empresa_ID,Aplicacion_ID,Junta_ID,Posicion_ID
126,2026-01-01,https://www.pepsicojobs.com/main/jobs/425274/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f&codes=1-INDEED,2,12,104,120,4,
127,2026-01-01,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=107&ao=1136043&s=58&guid=0000019b7c52127bafbf6a9a9bdcf0e4&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_dbdec45f&cb=1767317312338&jobListingId=1009974382444,4,12,105,121,4,
128,2026-01-02,https://mx.computrabajo.com/trabajo-de-data-en-nuevo-leon#A9001D6BB4827DAC61373E686DCF3405,3,13,106,122,4,
129,2026-01-02,https://mx.indeed.com/jobs?q=data&l=Nuevo+León&from=searchOnDesktopSerp&cf-turnstile-response=0._UacxWcrO4j_taz0gpi2QUGoyltBV2TvfYL-AZ6jsK3foAdK86WR_uCKWN9WYTRRjh5DSvsyooadBkjvM7hW7rHW48cOQyk1hZTp1hmQiDj5nuCoMJOUofDsFqlQmrvm4N7tPtj6y4bTOFnl3BP1oAPPJZbCBMg_Dw94BuiELseywkr8T_d5910OQ0uvj5P4pSt5P2tMqDEfUUZFcDwoU3fWOUmrFzL3TEvaVuAVzw5UHrETbB4v4CYoVo5rlNUdKpxK7qRGrbSyU6eCi01VuUgTkBV_QMejjbd17JzY10hBC-U4KVkaIsVENcPj4_PQumgnTnTialmoOjDPwyExmZJ3MUeY0O33tUdt33yTbJ2gK_QOOPm5x1LlSHACFa408g-3pq0qnTcF6_mS3BtypPpGwyAmJFuzQE_Rv3aiZx9fgbGG4i4dgmBFoRBouVH0uOi_p2gdTEq403IXHF5XHAe2uTZpCzYaVj7c3SSWz5esxZCL1D4w_VKbyaV649HSRU27zqrvVmrpTwDrE7R8pY-C8DW5EGP3GmOeyN_w0lTwuKzhLRKoNcPtm1I7_RJRXnY9hleewSEm1yTggMa0-P8THbzzw2704WpzobeyzCMxzZYLrpkWd9y9WW3zRw5EQMbVGomlzVDqLhKRJi9bcBV9-4LP19D2vl32lG17qrvoriFsaXZLysdF8d1kn2FLaVvhEuvmAPUIQMeLrPeKBN3Duk9jf3Ze1rbmvyuaM_09JRmJG3iHQt4VYtGDF4TmUNwFTmTo5Va6VHvAPiNjpWs9kK9RA7hgW83akc2Y8sTv1-ZtfgGmP6ebPoeb6xSLOX5LH6Xj1eYS5egefuvleQCDHFi4GbnVyhIC3BbcXlmqAwvrUQf2egch5ixcWxTSPJVsbR_P-G7ujDLT0F6fItTbvzkuJFAxQ1vQM5fx0zD17-9gPuga7tiSbBzBBjpwEOH7UGdyPEGf4x8cjhb-5w.8GE2D6X6JOqt30I7ID9R-Q.2d42145adcc860a84cd846509c728536caeabf546eddc116a224c5f58a97fb07&vjk=acf5faa05a4f5cc0&advn=2907488015262814,5,13,57,123,4,
130,2025-12-05,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20897830,6,1,107,124,4,
131,2025-12-05,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20892684,6,1,57,125,4,
132,2025-12-05,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20841207,6,1,108,126,4,
133,2025-12-05,https://www.occ.com.mx/empleos/de-data-science/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20839736,6,1,109,127,4,
134,2025-12-05,https://www.occ.com.mx/empleos/de-data-analyst/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20876927,6,1,110,128,4,
135,2025-12-05,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20838200,6,1,111,129,4,
136,2025-12-05,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20880945,6,1,112,130,4,
137,2025-12-05,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20849968,6,1,113,131,4,
138,2025-12-05,https://www.linkedin.com/jobs/collections/top-applicant/?currentJobId=4346823683&origin=FREEMIUM_TAJ_IN_APP_NOTIFICATION,1,1,114,132,4,
139,2025-12-05,https://www.linkedin.com/jobs/collections/top-applicant/?currentJobId=4345697987&origin=FREEMIUM_TAJ_IN_APP_NOTIFICATION,1,1,115,133,4,
141,2026-01-07,https://jobs.lever.co/mcgovern/11b279bb-76df-4a7d-accb-4f6073c7bd4d/thanks,2,14,116,134,5,
142,2026-01-07,https://jobs.lever.co/mcgovern/1bf64f87-7cf5-4fef-97cb-04813474b2d7,2,14,117,135,5,
143,2026-01-07,https://torre.ai/post/Odve3q7w-agerpoint-general-interest?utm_source=web&utm_medium=srh_jobs&utm_campaign=dft&utm_term=dcf1svyet&utm_content=card&t=1767823088933&r=G4LYVWZE,2,14,118,136,5,
144,2026-01-07,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20897830,6,14,47,137,5,
145,2026-01-07,https://www.occ.com.mx/empleos/de-data-scientist/en-nuevo-leon/en-la-ciudad-de-monterrey/?jobid=20906541,6,14,119,138,5,
146,2026-01-07,"https://www.glassdoor.com.mx/job-listing/analista-de-mis-analista-bi-servicios-multiples-especializados-arrgon-sc-JV_KO0,27_KE28,72.htm?jl=1009918418854&cs=1_7e3da767&s=269&t=NS&pos=102&src=GD_JOB_AD&guid=0000019b9a979fa6a9e43fa9c20cae1d&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&jobListingId=1009918418854&ea=1&ao=1136043&vt=w&cb=1767825186886&ctt=1767825192779",4,14,120,139,5,
147,2026-01-08,https://mx.computrabajo.com/empresas/ofertas-de-trabajo-de-sigma-alimentos-corporativo-sa-de-cv-1CDE06E04868C476,3,15,121,140,5,
148,2026-01-08,https://mx.indeed.com/viewjob?from=app-tracker-post_apply-appcard&hl=es&jk=d2c6d9c7fed1e075&tk=1jedapf3bgins800,5,15,122,141,5,
149,2026-01-08,https://www.linkedin.com/jobs/search/?currentJobId=4344454583&keywords=data%20scientist&origin=BLENDED_SEARCH_RESULT_NAVIGATION_JOB_CARD&originToLandingJobPostings=4344454583%2C4330596001%2C4345697987,1,15,123,142,5,
150,2026-01-08,https://www.linkedin.com/jobs/view/4351345463/?eBP=CwEAAAGboQyQRsC8xPrsX0pEjK2lCjuFQGCMDQaBFy55EP-yJdQbjTfesQ97A-pwcp_Eo-67xihjW4lTKN5dUYyuo2SsrziK3ZOIj-iLq1d_CG92GIop15-HqsjxOM25pZRSF7dPsoJ-eEWdyMi-ssNXZEOuAu-MK_2brH4Nw0ImaY0T7P6x8PnDs8oYUhKKP4cKypumD_1p7nZWJpo2izvhf1FEIyzvjg-Tg95KvnJuYY31iMGF56NhBctxu7wWSAEsMCYD6eqTT7oiokyDPfPrtTgVyhumFb9ZSyFNvi6x4wzAHZe4fb9RLiXz3bFkZHPke_oAVB9vSfZGTCLvGLurR69CTFjX9YSMXPREoA1-fykDJwMswC1QksyYQu1AIgFEfO6VnkuHkjAalcsZLt0tlHjOBJkyXWktWqwpGogzO2pyfEoV4IazpTVpqQSq1tErxhqaQCE-HPpBEKm8pMC8bKP-04jy1aPA9AB5i1w2XKXIljPKWa0D3jFAKrmS5rvs2XsCqBUwQa0prd2TEOXEoiddgTo7LA&refId=PQHJnClWB4ZxrqfTcPOBgw%3D%3D&trackingId=xp%2FH8Pa2ZJepdhK4SATTpw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3B3yGnENXIRxauAy4msAyzQQ%3D%3D&lici=xp%2FH8Pa2ZJepdhK4SATTpw%3D%3D,1,15,47,143,5,
151,2026-01-08,https://www.linkedin.com/jobs/view/4343277795/?alternateChannel=search&eBP=CwEAAAGboSD_wZuMaVuzt3rdVycQMhGvXLyLx8MCvxl1rc7GzsRgOTSlZPS5KtmG5V0RhVK3ydjDsBIXrZtChezbyRskrJTFYput2ElQkp9EWvBs_BuUDJritTM35Iyp2nA8BbJr0kjOIyWqftUSFnCAYc9VGEqgT9Ny1k4QHJjz4yigQgJfFFGJ0AZfWGiKn2Vk1EAN_M7ritrosy8J8zv_QlGYOqiR9zKBzoAonETECrR103D4yExiP8aMORalYLhYKFGZtYGd4QMUYYzxwAYVYhPpabnYvg7TqQrL5OZOhc-eepN0oXhS35OR9haAiIb0krBgorUznt0wyMSbLGKM5M6KG6LeT2jv7eY7yDV_V-hHW5zdFeLNEidf_Kw5NRAvvWynly3sSlzxRgA6rxjmQCUT7WujqvJn3OvaVQgEsSsdK1eku91j06uP5Idf317NDh6I9pdebz9VPIfhuMSQE0sZxkPVbVIBW5cVqXw&refId=Ko%2Fun7yAmY%2Bq41jXMcrmIw%3D%3D&trackingId=LEWgg9sfWVzbgsxFtZPYIw%3D%3D&trk=d_flagship3_postapply_default_confirmation&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BN0gPOHTeS6KZjPzOYKatlg%3D%3D,1,15,124,144,5,
152,2026-01-11,https://app.usebraintrust.com/jobs/16373,2,16,79,145,5,
153,2026-01-11,https://torre.ai/post/PW9Okg1d,2,16,125,146,5,
154,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000019bbe4b5123a9fc7caa08f61334&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_404900aa&cb=1768424165912&jobListingId=1009985644520,4,17,126,147,5,
155,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=108&ao=1136043&s=58&guid=0000019bbe56328da0701a6a7a7097e2&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_96667ca6&cb=1768424879046&jobListingId=1009985461876,4,17,127,148,5,
156,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=104&ao=1136043&s=58&guid=0000019bbe56328da0701a6a7a7097e2&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_988205b3&cb=1768424879046&jobListingId=1009993493475,4,17,128,149,5,
157,2026-01-14,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=0000019bbe6268c892b822f3d0cfd9ca&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_149ba71a&cb=1768425679326&jobListingId=1009935187193,4,17,129,150,5,
158,2026-01-14,https://hireline.io/mx/empleos/junior-etl-developer-remoto/113016,2,17,130,151,5,
159,2026-01-15,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000019bc28db6cfab703be89b93fb34&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_9010aad6&cb=1768495626303&jobListingId=1009985571482,4,18,131,152,5,
160,2026-01-15,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=106&ao=1136043&s=58&guid=0000019bc28db6cfab703be89b93fb34&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_9010aad6&cb=1768495626303&jobListingId=1009985571482,4,18,132,153,5,
161,2026-01-15,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000019bc2992ff8ad646094b1801ffa&src=GD_JOB_AD&t=NS&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_fa395c36&cb=1768496378369&jobListingId=1009996509572,4,18,133,154,5,
162,2026-01-15,https://careers.femsa.com/FemsaSalud/job/Monterrey-ANALISTA-REPLENISHMENT-%28ABASTO%29/1329220062/,2,18,134,155,5,
163,2026-01-15,https://careers.femsa.com/OXXO/job/Monterrey%2C-Nuevo-Le%C3%B3n%2C-M%C3%A9xico-ANALISTA-OPERACI%C3%93N-PLANOGRAMAS/1328468562/,2,18,135,156,5,
164,2026-01-15,https://www.linkedin.com/jobs/view/4346232213/?eBP=JOBS_AUCTION_SERVICE_FAILED&refId=1jnV%2BQx1g37K1MVPAAhHwQ%3D%3D&trackingId=f06c9i%2Fws0TIY15HZRET1w%3D%3D&trk=flagship3_jobs_discovery_jymbii&lipi=urn%3Ali%3Apage%3Ad_flagship3_jobs_discovery_jymbii%3Bo8eLsC7oR9%2B9TVbGoIai5Q%3D%3D&lici=f06c9i%2Fws0TIY15HZRET1w%3D%3D,1,18,94,157,5,
165,2026-01-15,https://job-boards.greenhouse.io/launchpadtechnologiesinc/jobs/4619191006?gh_src=68a768c26us,2,18,136,158,5,
166,2026-01-15,https://career19.sapsf.com/portalcareer?company=centrodese&correlation_Id=5871273019&lang=es_MX&clientId=jobs2web&socialApply=false&career_ns=&site=&jobPipeline=RCM+Redirect&navBarLevel=MY_PROFILE&isInternalUser=false&showAlertCreated=false&_s.crb=vpWq%252bohJ80pAxnY67kUERmoZf%252b9v8xH%252fxKDltzPCWxw%253d,2,18,137,159,5,
167,2026-01-15,https://growrk.factorialhr.com/job_posting/purchases-analyst-jr-277405,2,18,138,160,5,
168,2026-01-16,https://www.linkedin.com/jobs/view/4360726988,1,19,139,161,5,
169,2026-01-19,https://mx.indeed.com/rc/clk?jk=dd9bdbe32f3d3479&from=hp&tk=1jfc2sd21gnri805&bb=yBgDgmHME_1-7P41yJ7DP4p2Rg4YOb6_N9D6ppD3hCkkF1iYO_t0SNU4pfi5SwjoyQLq_tDozaSAMw5DqYYY5U-GPj9A9SbMYzIPLt74of_7YNhs2_x2KTFueV1oUwHLLpK75s4-878%3D&xkcb=SoDV67M3osN-dGy6A50PbzkdCdPP,5,20,140,162,5,
170,2026-01-19,https://mx.indeed.com/rc/clk?jk=dee53954eb622ffe&from=hp&tk=1jfc3apfjg1j5800&bb=5zKGJLQZGJQb8A9hTd1RLh1KMbN-xjGR7WvhPDBAQUtH4yP2yuOtJSBwKDSVAVkFY2Yda4fufF7wbeBuWh3M-dr4FpL_3uOA5vIDjA7f7N5MvbQlron_mjqYpMvycCOPM5VuC01wrQbFbhIWifmnEw%3D%3D&xkcb=SoDs67M3osOk5zyWiB0KbzkdCdPP,5,20,141,163,5,
171,2026-01-19,https://mx.indeed.com/rc/clk?jk=36d04f065a4d85b4&from=hp&tk=1jfc406vkgnja800&bb=8GxNxjcpEaYwheLIrgLaAYK9lg6DXdHvTx4FbjstMGFxoIVDNnArp6Xi-LF1EXQNK2Iw26uv5-qO1_TmC_rft0cDRHbpEIJEbZLKYiWBW085u6h_iRMAL7m5-Vkmbrl5o31Wm-DqVks%3D&xkcb=SoCc67M3osAPMPy6j50LbzkdCdPP,5,20,142,164,5,
172,2026-01-20,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=103&ao=1136043&s=58&guid=0000019bd9e75ecb92c70b31bf466401&src=GD_JOB_AD&t=SR&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_7fa56baf&cb=1768887378012&jobListingId=1009888442682&jrtk=5-yul1-0-1jfcuenplj0ot801-9650d41a7490599a,4,21,143,165,5,
173,2026-01-20,https://www.linkedin.com/jobs/view/4360836619/?trk=flagship3_job_home_savedjobs&refId=a45c69e0-956c-47d0-afe2-7d72a50a588b&trackingId=mRTI1sgAS8eHFLg4h2zvTQ%3D%3D,1,21,144,166,5,
174,2026-01-20,https://www.linkedin.com/jobs/view/4312877556/?trk=flagship3_job_home_savedjobs&refId=a45c69e0-956c-47d0-afe2-7d72a50a588b&trackingId=V8xWFXtYREO24id1IwPw7w%3D%3D,1,21,75,167,5,
175,2026-01-22,,1,22,145,168,5,
176,2026-01-23,https://jobs.thermofisher.com/global/en/job/R-01330643/Argus-Database-Programmer-Analyst,2,23,39,169,5,
177,2026-01-23,https://mx.indeed.com/rc/clk?jk=290262b9a0fb756d&bb=xuwbVVlpCpqmVq0ucmU5c3C_HGviE4ymUDVGSPdje4XgAKyMuSIV93FTzPe9aynTTlyGPJw3-KIaI5ZHrtdfR3TtiDTbuiDahC8tO_WrzOvx8wORj81UHs5lM4sSJMlLW7yDNR8OFDfMZmKseLRblg%3D%3D&xkcb=SoBL67M3o5UhXjAREL0KbzkdCdPP&fccid=fb75933edd65f432&vjs=3,5,23,126,170,5,
178,2026-01-23,https://mx.indeed.com/rc/clk?jk=9c6e32e475fe28a0&bb=kF4s4TtQM_zy58i3k_lFEN_a4B5rsFPBFA3Z4LTninvYxWkub-zYMHJZ628g2jaUMOYH1htEMHdYL8jnRdXlQ2chiFDrOKqUvNUhiaqgjqcAg8d6N_kxMSFpFhfrM5ha2kFsh4jGXAwBuAEBYuTVLFkMWFBk03kz&xkcb=SoBD67M3o7iA9oy7SB0LbzkdCdPP&fccid=12e17ece3aa8f9b9&vjs=3,5,23,146,171,5,
